11507,17355,27.502,85.342,27.528,85.371
11506,17354,27.502,85.313,27.528,85.342
11505,17353,27.502,85.283,27.528,85.313
11504,17352,27.502,85.254,27.528,85.283
11503,17351,27.216,85.4,27.242,85.43
11502,17350,27.216,85.371,27.242,85.4
11501,17349,27.216,85.342,27.242,85.371
11500,17348,27.216,85.313,27.242,85.342
11499,17347,27.216,85.283,27.242,85.313
11498,17346,27.216,85.254,27.242,85.283
11497,17345,27.242,85.4,27.268,85.43
11496,17344,27.242,85.371,27.268,85.4
11495,17343,27.242,85.342,27.268,85.371
11494,17342,27.242,85.313,27.268,85.342
11493,17341,27.242,85.283,27.268,85.313
11492,17340,27.242,85.254,27.268,85.283
11491,17339,27.268,85.4,27.294,85.43
11490,17338,27.268,85.371,27.294,85.4
11489,17337,27.268,85.342,27.294,85.371
11488,17336,27.268,85.313,27.294,85.342
11487,17335,27.268,85.283,27.294,85.313
11486,17334,27.268,85.254,27.294,85.283
11485,17333,27.294,85.4,27.32,85.43
11484,17332,27.294,85.371,27.32,85.4
11483,17331,27.294,85.342,27.32,85.371
11482,17330,27.294,85.313,27.32,85.342
11481,17329,27.294,85.283,27.32,85.313
11480,17328,27.294,85.254,27.32,85.283
11479,17327,27.32,85.4,27.346,85.43
11478,17326,27.32,85.371,27.346,85.4
11477,17325,27.32,85.342,27.346,85.371
11476,17324,27.32,85.313,27.346,85.342
11475,17323,27.32,85.283,27.346,85.313
11474,17322,27.32,85.254,27.346,85.283
11473,17321,27.346,85.4,27.372,85.43
11472,17320,27.346,85.371,27.372,85.4
11471,17319,27.346,85.342,27.372,85.371
11470,17318,27.346,85.313,27.372,85.342
11469,17317,27.346,85.283,27.372,85.313
11468,17316,27.346,85.254,27.372,85.283
11467,16955,28.15,85.225,28.175,85.254
11466,16954,28.15,85.195,28.175,85.225
11465,16953,28.15,85.166,28.175,85.195
11464,16952,28.15,85.137,28.175,85.166
11463,16951,28.15,85.107,28.175,85.137
11462,16950,28.15,85.078,28.175,85.107
11461,16949,28.175,85.225,28.201,85.254
11460,16948,28.175,85.195,28.201,85.225
11459,16947,28.175,85.166,28.201,85.195
10930,15758,28.02,84.785,28.046,84.814
10929,15757,28.02,84.756,28.046,84.785
10928,15756,28.02,84.727,28.046,84.756
10927,15755,28.046,84.873,28.072,84.902
10926,15754,28.046,84.844,28.072,84.873
10925,15753,28.046,84.814,28.072,84.844
10924,15752,28.046,84.785,28.072,84.814
10923,15751,28.046,84.756,28.072,84.785
10922,15750,28.046,84.727,28.072,84.756
10921,15749,28.072,84.873,28.098,84.902
10920,15748,28.072,84.844,28.098,84.873
10919,15747,28.072,84.814,28.098,84.844
10918,15746,28.072,84.785,28.098,84.814
10917,15745,28.072,84.756,28.098,84.785
10916,15744,28.072,84.727,28.098,84.756
10915,15743,28.098,84.873,28.124,84.902
10914,15742,28.098,84.844,28.124,84.873
10913,15741,28.098,84.814,28.124,84.844
10912,15740,28.098,84.785,28.124,84.814
10911,15739,28.098,84.756,28.124,84.785
10910,15738,28.098,84.727,28.124,84.756
10909,15737,28.124,84.873,28.15,84.902
10908,15736,28.124,84.844,28.15,84.873
10907,15735,28.124,84.814,28.15,84.844
10906,15734,28.124,84.785,28.15,84.814
10905,15733,28.124,84.756,28.15,84.785
10904,15732,28.124,84.727,28.15,84.756
10903,15731,27.839,84.873,27.865,84.902
10902,15730,27.839,84.844,27.865,84.873
10901,15729,27.839,84.814,27.865,84.844
10900,15728,27.839,84.785,27.865,84.814
10899,15727,27.839,84.756,27.865,84.785
10898,15726,27.839,84.727,27.865,84.756
10897,15725,27.865,84.873,27.891,84.902
10896,15724,27.865,84.844,27.891,84.873
10895,15723,27.865,84.814,27.891,84.844
10894,15722,27.865,84.785,27.891,84.814
10893,15721,27.865,84.756,27.891,84.785
10892,15720,27.865,84.727,27.891,84.756
10891,15719,27.891,84.873,27.917,84.902
10890,15718,27.891,84.844,27.917,84.873
10889,15717,27.891,84.814,27.917,84.844
10888,15716,27.891,84.785,27.917,84.814
10887,15715,27.891,84.756,27.917,84.785
10886,15714,27.891,84.727,27.917,84.756
10885,15713,27.917,84.873,27.943,84.902
10884,15712,27.917,84.844,27.943,84.873
10883,15711,27.917,84.814,27.943,84.844
10882,15710,27.917,84.785,27.943,84.814
10881,15709,27.917,84.756,27.943,84.785
10880,15708,27.917,84.727,27.943,84.756
10879,15707,27.943,84.873,27.969,84.902
10878,15706,27.943,84.844,27.969,84.873
10877,15705,27.943,84.814,27.969,84.844
10876,15704,27.943,84.785,27.969,84.814
10875,15703,27.943,84.756,27.969,84.785
10874,15702,27.943,84.727,27.969,84.756
10873,15701,27.969,84.873,27.994,84.902
