user_id,user_ip,workflow_id,created_at,gold_standard,expert,metadata,annotations,subject_data
2027,31.52.27.87,945,2015-05-02 20:20:40 UTC,,,"{""started_at"":""2015-05-02T20:20:32.800Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:20:39.823Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""8532"":{""maxx"":8877300.917528,""maxy"":3437420.9346559998,""minx"":8874038.011883,""miny"":3434158.0290119997,""tilename"":""L15-1477E-1199N_3_4.tif"",""image_index"":51,""tilename_jpg"":""L15-1477E-1199N_3_4.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:30:19 UTC,,,"{""started_at"":""2015-05-02T20:29:46.846Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:30:18.406Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":2}]","{""8646"":{""maxx"":8919699.581649,""maxy"":3339581.538464,""minx"":8916436.676005,""miny"":3336318.63282,""tilename"":""L15-1479E-1194N_3_5.tif"",""image_index"":304,""tilename_jpg"":""L15-1479E-1194N_3_5.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:30:31 UTC,,,"{""started_at"":""2015-05-02T20:30:19.712Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:30:31.170Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""8791"":{""maxx"":8919699.581649,""maxy"":3463514.625183,""minx"":8916436.676005,""miny"":3460251.7195389997,""tilename"":""L15-1479E-1200N_1_5.tif"",""image_index"":508,""tilename_jpg"":""L15-1479E-1200N_1_5.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:30:49 UTC,,,"{""started_at"":""2015-05-02T20:30:40.275Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:30:49.585Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""8805"":{""maxx"":8906647.959071001,""maxy"":3453725.90825,""minx"":8903385.053427,""miny"":3450463.0026050005,""tilename"":""L15-1479E-1200N_4_1.tif"",""image_index"":522,""tilename_jpg"":""L15-1479E-1200N_4_1.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:31:11 UTC,,,"{""started_at"":""2015-05-02T20:30:51.623Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:31:11.437Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""8960"":{""maxx"":8926215.838309,""maxy"":3417853.055418,""minx"":8922952.932665,""miny"":3414590.149774,""tilename"":""L15-1480E-1198N_3_1.tif"",""image_index"":732,""tilename_jpg"":""L15-1480E-1198N_3_1.jpg""}}"
,129.67.95.180,945,2015-05-02 20:31:29 UTC,,,"{""started_at"":""2015-05-02T20:22:52.055Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:31:33.500Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":3},{""task"":""T2"",""value"":2}]","{""8667"":{""maxx"":8919699.581649,""maxy"":3352623.606414,""minx"":8916436.676005,""miny"":3349360.70077,""tilename"":""L15-1479E-1195N_5_5.tif"",""image_index"":352,""tilename_jpg"":""L15-1479E-1195N_5_5.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:31:56 UTC,,,"{""started_at"":""2015-05-02T20:31:13.203Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:31:54.401Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10065"":{""maxx"":9011013.166551,""maxy"":3414590.149774,""minx"":9007750.260907,""miny"":3411327.244129,""tilename"":""L15-1484E-1198N_4_3.tif"",""image_index"":2396,""tilename_jpg"":""L15-1484E-1198N_4_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:32:15 UTC,,,"{""started_at"":""2015-05-02T20:31:56.138Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:32:19.005Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""8668"":{""maxx"":8922952.932665,""maxy"":3352623.606414,""minx"":8919699.581649,""miny"":3349360.70077,""tilename"":""L15-1479E-1195N_5_6.tif"",""image_index"":353,""tilename_jpg"":""L15-1479E-1195N_5_6.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:33:02 UTC,,,"{""started_at"":""2015-05-02T20:31:58.879Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:33:02.020Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""10142"":{""maxx"":9007750.260907,""maxy"":3450463.0026050005,""minx"":9004487.355262,""miny"":3447200.096961,""tilename"":""L15-1484E-1200N_5_2.tif"",""image_index"":2473,""tilename_jpg"":""L15-1484E-1200N_5_2.jpg""}}"
,129.67.95.180,945,2015-05-02 20:33:03 UTC,,,"{""started_at"":""2015-05-02T20:32:20.482Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:33:07.647Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":0}]","{""9997"":{""maxx"":9007750.260907,""maxy"":3381980.202586,""minx"":9004487.355262,""miny"":3378717.296941,""tilename"":""L15-1484E-1196N_2_2.tif"",""image_index"":2311,""tilename_jpg"":""L15-1484E-1196N_2_2.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:33:21 UTC,,,"{""started_at"":""2015-05-02T20:33:03.125Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:33:20.536Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10208"":{""maxx"":9007750.260907,""maxy"":3492861.6667269995,""minx"":9004487.355262,""miny"":3489598.761082,""tilename"":""L15-1484E-1202N_4_2.tif"",""image_index"":2539,""tilename_jpg"":""L15-1484E-1202N_4_2.jpg""}}"
,129.67.95.180,945,2015-05-02 20:33:34 UTC,,,"{""started_at"":""2015-05-02T20:33:12.076Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:33:38.584Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10083"":{""maxx"":9011013.166551,""maxy"":3443946.7459449996,""minx"":9007750.260907,""miny"":3440683.840301,""tilename"":""L15-1484E-1199N_1_3.tif"",""image_index"":2414,""tilename_jpg"":""L15-1484E-1199N_1_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:33:53 UTC,,,"{""started_at"":""2015-05-02T20:33:39.868Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:33:57.593Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10093"":{""maxx"":9004487.355262,""maxy"":3437420.9346559998,""minx"":9001224.449617999,""miny"":3434158.0290119997,""tilename"":""L15-1484E-1199N_3_1.tif"",""image_index"":2424,""tilename_jpg"":""L15-1484E-1199N_3_1.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:34:01 UTC,,,"{""started_at"":""2015-05-02T20:33:21.959Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:34:00.621Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10334"":{""maxx"":9020792.328856,""maxy"":3571133.1836800002,""minx"":9017538.977839999,""miny"":3567870.278035,""tilename"":""L15-1484E-1206N_4_6.tif"",""image_index"":2687,""tilename_jpg"":""L15-1484E-1206N_4_6.jpg""}}"
,129.67.95.180,945,2015-05-02 20:34:04 UTC,,,"{""started_at"":""2015-05-02T20:33:58.597Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:34:08.977Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10156"":{""maxx"":9014276.072196001,""maxy"":3483082.504421,""minx"":9011013.166551,""miny"":3479819.598777,""tilename"":""L15-1484E-1201N_1_4.tif"",""image_index"":2487,""tilename_jpg"":""L15-1484E-1201N_1_4.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:34:09 UTC,,,"{""started_at"":""2015-05-02T20:34:02.181Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:34:08.788Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10335"":{""maxx"":9011013.166551,""maxy"":3567870.278035,""minx"":9007750.260907,""miny"":3564607.3723910004,""tilename"":""L15-1484E-1206N_5_3.tif"",""image_index"":2690,""tilename_jpg"":""L15-1484E-1206N_5_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:34:14 UTC,,,"{""started_at"":""2015-05-02T20:34:09.854Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:34:18.866Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10179"":{""maxx"":9011013.166551,""maxy"":3470030.881843,""minx"":9007750.260907,""miny"":3466767.9761989997,""tilename"":""L15-1484E-1201N_5_3.tif"",""image_index"":2510,""tilename_jpg"":""L15-1484E-1201N_5_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:34:24 UTC,,,"{""started_at"":""2015-05-02T20:34:20.079Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:34:29.010Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10305"":{""maxx"":9011013.166551,""maxy"":3558091.115731,""minx"":9007750.260907,""miny"":3554828.210086,""tilename"":""L15-1484E-1205N_2_3.tif"",""image_index"":2636,""tilename_jpg"":""L15-1484E-1205N_2_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:34:43 UTC,,,"{""started_at"":""2015-05-02T20:34:31.901Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:34:47.435Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10320"":{""maxx"":9020792.328856,""maxy"":3551565.3044419996,""minx"":9017538.977839999,""miny"":3548302.3987970003,""tilename"":""L15-1484E-1205N_4_6.tif"",""image_index"":2651,""tilename_jpg"":""L15-1484E-1205N_4_6.jpg""}}"
,129.67.95.180,945,2015-05-02 20:34:54 UTC,,,"{""started_at"":""2015-05-02T20:34:49.894Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:34:59.123Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10519"":{""maxx"":9089284.683505,""maxy"":3398285.176179,""minx"":9086021.777861001,""miny"":3395022.2705349997,""tilename"":""L15-1488E-1197N_3_3.tif"",""image_index"":2894,""tilename_jpg"":""L15-1488E-1197N_3_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:35:07 UTC,,,"{""started_at"":""2015-05-02T20:35:01.192Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:35:12.172Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""8659"":{""maxx"":8913173.77036,""maxy"":3362412.323348,""minx"":8909910.864716,""miny"":3359149.417703,""tilename"":""L15-1479E-1195N_2_3.tif"",""image_index"":332,""tilename_jpg"":""L15-1479E-1195N_2_3.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:35:29 UTC,,,"{""started_at"":""2015-05-02T20:34:11.780Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:35:27.977Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""8573"":{""maxx"":8896868.796767,""maxy"":3421115.961063,""minx"":8893605.891122,""miny"":3417853.055418,""tilename"":""L15-1478E-1198N_2_4.tif"",""image_index"":189,""tilename_jpg"":""L15-1478E-1198N_2_4.jpg""}}"
,129.67.95.180,945,2015-05-02 20:35:33 UTC,,,"{""started_at"":""2015-05-02T20:35:13.408Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:35:37.341Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""8879"":{""maxx"":8929478.743954,""maxy"":3352623.606414,""minx"":8926215.838309,""miny"":3349360.70077,""tilename"":""L15-1480E-1195N_5_2.tif"",""image_index"":637,""tilename_jpg"":""L15-1480E-1195N_5_2.jpg""}}"
,129.67.95.180,945,2015-05-02 20:35:38 UTC,,,"{""started_at"":""2015-05-02T20:35:38.233Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:35:43.197Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""9904"":{""maxx"":8984919.476024,""maxy"":3554828.210086,""minx"":8981656.57038,""miny"":3551565.3044419996,""tilename"":""L15-1483E-1205N_3_1.tif"",""image_index"":2100,""tilename_jpg"":""L15-1483E-1205N_3_1.jpg""}}"
,129.67.95.180,945,2015-05-02 20:35:57 UTC,,,"{""started_at"":""2015-05-02T20:35:44.313Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:36:02.133Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10059"":{""maxx"":9011013.166551,""maxy"":3417853.055418,""minx"":9007750.260907,""miny"":3414590.149774,""tilename"":""L15-1484E-1198N_3_3.tif"",""image_index"":2390,""tilename_jpg"":""L15-1484E-1198N_3_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:36:18 UTC,,,"{""started_at"":""2015-05-02T20:36:03.611Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:36:23.022Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10159"":{""maxx"":9004487.355262,""maxy"":3479819.598777,""minx"":9001224.449617999,""miny"":3476556.693132,""tilename"":""L15-1484E-1201N_2_1.tif"",""image_index"":2490,""tilename_jpg"":""L15-1484E-1201N_2_1.jpg""}}"
,129.67.95.180,945,2015-05-02 20:36:43 UTC,,,"{""started_at"":""2015-05-02T20:36:24.131Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:36:48.215Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":1}]","{""10252"":{""maxx"":9014276.072196001,""maxy"":3509166.64032,""minx"":9011013.166551,""miny"":3505903.734676,""tilename"":""L15-1484E-1203N_5_4.tif"",""image_index"":2583,""tilename_jpg"":""L15-1484E-1203N_5_4.jpg""}}"
,129.67.95.180,945,2015-05-02 20:36:59 UTC,,,"{""started_at"":""2015-05-02T20:36:49.140Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:37:03.432Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10376"":{""maxx"":9030581.04579,""maxy"":3483082.504421,""minx"":9027318.140146,""miny"":3479819.598777,""tilename"":""L15-1485E-1201N_1_3.tif"",""image_index"":2738,""tilename_jpg"":""L15-1485E-1201N_1_3.jpg""}}"
,129.67.95.180,945,2015-05-02 20:37:07 UTC,,,"{""started_at"":""2015-05-02T20:37:04.900Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:37:12.416Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""10405"":{""maxx"":9027318.140146,""maxy"":3502650.38366,""minx"":9024055.234500999,""miny"":3499387.4780160002,""tilename"":""L15-1485E-1202N_1_2.tif"",""image_index"":2773,""tilename_jpg"":""L15-1485E-1202N_1_2.jpg""}}"
,129.67.95.180,945,2015-05-02 20:37:36 UTC,,,"{""started_at"":""2015-05-02T20:37:13.485Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:37:40.473Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10465"":{""maxx"":9046886.019384,""maxy"":3450463.0026050005,""minx"":9043623.113739,""miny"":3447200.096961,""tilename"":""L15-1486E-1200N_5_2.tif"",""image_index"":2833,""tilename_jpg"":""L15-1486E-1200N_5_2.jpg""}}"
,129.67.95.180,945,2015-05-02 20:38:02 UTC,,,"{""started_at"":""2015-05-02T20:37:43.935Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:38:06.794Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""10519"":{""maxx"":9089284.683505,""maxy"":3398285.176179,""minx"":9086021.777861001,""miny"":3395022.2705349997,""tilename"":""L15-1488E-1197N_3_3.tif"",""image_index"":2894,""tilename_jpg"":""L15-1488E-1197N_3_3.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:38:12 UTC,,,"{""started_at"":""2015-05-02T20:35:39.576Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:38:11.007Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""8965"":{""maxx"":8942520.811903,""maxy"":3417853.055418,""minx"":8939267.460887,""miny"":3414590.149774,""tilename"":""L15-1480E-1198N_3_6.tif"",""image_index"":737,""tilename_jpg"":""L15-1480E-1198N_3_6.jpg""}}"
,129.67.95.180,945,2015-05-02 20:38:34 UTC,,,"{""started_at"":""2015-05-02T20:38:08.159Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:38:38.948Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":1}]","{""8532"":{""maxx"":8877300.917528,""maxy"":3437420.9346559998,""minx"":8874038.011883,""miny"":3434158.0290119997,""tilename"":""L15-1477E-1199N_3_4.tif"",""image_index"":51,""tilename_jpg"":""L15-1477E-1199N_3_4.jpg""}}"
,129.67.95.180,945,2015-05-02 20:38:48 UTC,,,"{""started_at"":""2015-05-02T20:38:39.905Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:38:52.940Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""8646"":{""maxx"":8919699.581649,""maxy"":3339581.538464,""minx"":8916436.676005,""miny"":3336318.63282,""tilename"":""L15-1479E-1194N_3_5.tif"",""image_index"":304,""tilename_jpg"":""L15-1479E-1194N_3_5.jpg""}}"
2027,31.52.27.87,945,2015-05-02 20:38:51 UTC,,,"{""started_at"":""2015-05-02T20:38:32.689Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"",""finished_at"":""2015-05-02T20:38:51.172Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":6}]","{""9064"":{""maxx"":8942520.811903,""maxy"":3512429.545965,""minx"":8939267.460887,""miny"":3509166.64032,""tilename"":""L15-1480E-1203N_4_6.tif"",""image_index"":923,""tilename_jpg"":""L15-1480E-1203N_4_6.jpg""}}"
,129.67.95.180,945,2015-05-02 20:39:00 UTC,,,"{""started_at"":""2015-05-02T20:38:54.368Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:39:05.045Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""8791"":{""maxx"":8919699.581649,""maxy"":3463514.625183,""minx"":8916436.676005,""miny"":3460251.7195389997,""tilename"":""L15-1479E-1200N_1_5.tif"",""image_index"":508,""tilename_jpg"":""L15-1479E-1200N_1_5.jpg""}}"
,129.67.95.180,945,2015-05-02 20:39:14 UTC,,,"{""started_at"":""2015-05-02T20:39:05.953Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:39:18.541Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""8805"":{""maxx"":8906647.959071001,""maxy"":3453725.90825,""minx"":8903385.053427,""miny"":3450463.0026050005,""tilename"":""L15-1479E-1200N_4_1.tif"",""image_index"":522,""tilename_jpg"":""L15-1479E-1200N_4_1.jpg""}}"
,129.67.95.180,945,2015-05-02 20:39:30 UTC,,,"{""started_at"":""2015-05-02T20:39:19.538Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"",""finished_at"":""2015-05-02T20:39:35.094Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""8960"":{""maxx"":8926215.838309,""maxy"":3417853.055418,""minx"":8922952.932665,""miny"":3414590.149774,""tilename"":""L15-1480E-1198N_3_1.tif"",""image_index"":732,""tilename_jpg"":""L15-1480E-1198N_3_1.jpg""}}"
